Line Antares_WL Other_WL Intensity Velocity Julian day
Na 6154.22493767 6154.2113 0.696498300194 -4.90820317738 2457186.58 0.0644383553116
Si 6155.10850328 6155.116 0.883269432129 -5.93838963458 2457186.58 0.0644383553116
Ca(a) 6156.02575238 6156.01 0.875412995737 -4.80534140841 2457186.58 0.0644383553116
Ca(b) 6166.43952627 6166.422 0.748541333194 -4.7203368201 2457186.58 0.0969697666112
Sc(a) 6193.6494679 6193.6502 0.896365532118 -5.60846033983 2457186.58 0.0346407103114
V(b) 6199.225176 6199.2273 0.579894682203 -5.675786976 2457186.58 0.0346407103114
Sc(b) 6210.70893592 6210.6865 0.671603929553 -4.48925884897 2457186.58 0.0303259797747
V(d) 6216.37717568 6216.3595 0.656756473605 -4.71997575069 2457186.58 0.0303259797747
Co 6249.55194172 6249.5426 0.82509452302 -5.12456446848 2457186.58 0.0690017616803
V(f) 6251.84600805 6251.8362 0.625268443496 -5.1023520158 2457186.58 0.0690017616803
Ti 6261.11375125 6261.1265 0.567818341577 -6.18385235243 2457186.58 0.0231697952238
La 6262.3046582 6262.2919 0.839405701779 -4.96180829284 2457186.58 0.0231697952238
