Line Antares_WL Other_WL Intensity Velocity Julian day
Na 6153.63120566 6154.2113 0.716734567531 -0.597921210385 2457788.863 0.0396544467391
Si 6154.49750254 6155.116 0.893577782955 -2.46553086254 2457788.863 0.0396544467391
Ca(a) 6155.43442925 6156.01 0.895449075567 -0.36921117306 2457788.863 0.0396544467391
Ca(b) 6165.84315533 6166.422 0.772980081618 -0.481128111264 2457788.863 0.0524405559888
V(b) 6198.61307149 6199.2273 0.668950000608 -2.04443876051 2457788.863 0.0405525444846
Sc(b) 6210.08620086 6210.6865 0.73324396076 -1.31675292504 2457788.863 0.0759056702697
V(d) 6215.75668242 6216.3595 0.704549031197 -1.41182988146 2457788.863 0.0759056702697
Co 6248.97385653 6249.5426 0.865084462318 0.378315349578 2457788.863 0.10231304846
V(f) 6251.23943126 6251.8362 0.658487238263 -0.95648640975 2457788.863 0.10231304846
Ti 6260.50715646 6261.1265 0.63611785767 -1.99565988759 2457788.863 0.0347538121899
La 6261.71295102 6262.2919 0.878173300937 -0.0550046958767 2457788.863 0.0347538121899
